channel --> 0
-0.447392,-0.208043,+0.059929,-0.958282,-0.573985,-0.504859,-0.406156,-0.466833,-0.368906,-0.332095,-0.420265,-0.496943,-0.159233,-0.540780,
-0.453884,-0.149829,-0.273033,-0.592567,-0.803161,-0.670332,-0.089938,-0.215907,-0.226061,-0.505561,-0.453468,-0.336067,+0.008935,-0.513711,
-0.733640,-0.066666,-0.140762,-0.671269,-0.394395,-0.411302,+0.005655,-0.153594,-0.023851,-0.329933,-0.175538,-0.068253,-0.087558,-0.427117,
-0.738982,-0.236094,-0.145726,-0.414543,-0.217153,-0.514796,-0.317533,-0.321219,-0.161380,-0.234446,-0.190360,+0.153865,-0.131510,-0.473739,
-0.831190,-0.461698,-0.299752,-0.325474,-0.314648,-0.508940,-0.347745,-0.383909,-0.466213,-0.271391,-0.098945,-0.110880,-0.148723,-0.541820,
-0.811376,-0.346074,-0.049617,-0.417868,-0.297647,-0.335304,-0.313503,-0.542791,-0.369237,-0.249580,+0.032458,-0.146792,-0.220270,-0.722281,
-0.681538,-0.240359,-0.164543,-0.194615,-0.270948,-0.292366,-0.425089,-0.280615,-0.253274,-0.535729,-0.239978,-0.101066,-0.128540,-0.618001,
-0.466293,-0.201751,-0.120471,-0.225672,-0.056161,-0.455828,-0.367916,-0.425095,-0.211556,-0.439118,-0.111937,-0.182186,+0.013980,-0.440958,

channel --> 3
+0.110394,-0.311917,-0.243613,-0.360825,-0.576493,-0.612237,-0.620140,-0.615269,-0.655981,-0.554365,-0.317973,-0.056749,-0.225697,+0.075877,
+0.290117,-0.166139,-0.375852,-0.162533,-0.326642,-0.248964,-0.246559,-0.188765,-0.317449,-0.372224,-0.332144,+0.104772,+0.050868,+0.131797,
+0.218856,-0.332910,-0.236167,-0.049571,-0.101039,-0.087087,-0.052915,+0.042787,+0.020467,-0.126318,-0.189710,-0.041045,-0.147125,+0.071251,
+0.244128,-0.247404,-0.054318,-0.066962,-0.021709,-0.382694,+0.000595,-0.046414,-0.034327,-0.233640,-0.247307,-0.153102,-0.062074,+0.072203,
+0.223474,-0.219244,-0.115800,-0.209205,-0.498508,-0.593646,-0.195320,+0.038739,-0.359497,-0.510970,-0.289493,+0.126147,-0.120435,+0.019946,
+0.258833,-0.006641,+0.064485,-0.062173,-0.371922,-0.451579,-0.246871,+0.034245,-0.352803,-0.800847,-0.609209,+0.168365,+0.053698,-0.095252,
-0.009671,+0.095198,+0.249518,+0.275105,+0.025257,-0.253733,-0.120747,-0.083186,-0.063282,-0.198233,-0.352258,+0.462995,+0.078743,-0.131687,
-0.234236,+0.064693,+0.076448,+0.020995,+0.116344,+0.212839,-0.086875,-0.186275,-0.126551,-0.128467,+0.024213,+0.539164,-0.118482,-0.152213,
+0.245159,-0.004435,+0.125313,+0.283355,+0.040256,+0.078941,-0.257891,-0.404919,-0.114877,-0.041623,+0.156829,+0.292900,-0.130037,-0.087118,
+0.380182,-0.004372,+0.003194,+0.414648,+0.060367,-0.026577,-0.072313,-0.080912,-0.177741,-0.061914,-0.123779,+0.011899,-0.106959,-0.191294,
+0.489043,+0.242420,+0.193504,+0.334479,+0.009532,-0.106748,-0.135547,-0.311384,-0.060725,-0.100433,+0.025912,-0.078874,-0.028729,-0.026039,
+0.421298,+0.084520,+0.121967,+0.357286,+0.005551,+0.051348,+0.031380,+0.111257,+0.164734,-0.123430,-0.012440,+0.121781,-0.078047,+0.045599,
+0.337514,-0.042797,+0.020519,-0.021226,-0.152585,-0.041341,-0.167719,+0.004092,-0.149724,-0.107120,-0.308055,-0.260530,-0.180550,+0.057117,
+0.104507,-0.157413,-0.251326,-0.224242,-0.005396,+0.109568,+0.102400,-0.025541,-0.106102,+0.053331,-0.343849,-0.246643,-0.218017,-0.120176,

channel --> 4
-7.341772,-7.186412,-7.605581,-7.412778,-9.814854,-8.026477,-7.557474,-8.321328,-7.312587,-7.656807,-5.311960,-6.637543,-6.909554,-6.697300,
-7.459685,-9.511847,-7.686901,-9.129003,-9.754997,-7.407244,-9.511409,-10.226643,-10.268757,-8.975543,-7.638404,-8.075565,-7.168269,-7.038273,
-7.758941,-9.302047,-8.802620,-7.462464,-7.679770,-7.511570,-6.611313,-5.907982,-6.128924,-6.686948,-7.820835,-7.791854,-6.343596,-6.861937,
-7.798965,-7.534798,-10.109927,-10.505877,-9.467731,-11.714500,-8.668520,-8.104138,-10.037273,-9.615753,-7.303392,-8.150942,-5.760707,-6.682646,
-7.503047,-8.631736,-8.682615,-9.828619,-13.713571,-14.985003,-7.501738,-9.962031,-12.586925,-11.593611,-9.193741,-10.279116,-8.750835,-7.472373,
-7.058349,-11.544279,-13.642611,-13.050658,-13.724498,-17.099062,-7.639074,-4.279199,-9.575921,-14.320715,-11.079432,-10.270918,-9.511491,-7.080720,
-7.800235,-14.918738,-5.652972,-9.158871,-8.822413,-14.642818,-10.433989,-11.852818,-10.328081,-14.179141,-12.187330,-11.739316,-8.615891,-6.787688,
-9.984503,-14.649441,-17.243513,-9.304607,-7.701485,-12.624299,-7.769025,-7.962965,-9.662298,-11.868808,-9.001488,-4.746141,-9.693206,-6.743809,
-10.626827,-16.886839,-18.624054,-11.091412,-6.951835,-8.024103,-8.297105,-12.465402,-5.193443,-9.961718,-11.266578,-6.666185,-9.435819,-6.711904,
-8.116063,-14.142241,-14.975735,-9.190808,-7.907459,-8.865967,-9.266104,-11.142736,-4.558231,-9.409724,-11.775691,-8.929646,-9.285693,-6.517658,
-7.467689,-8.794727,-10.004286,-10.129908,-8.887861,-8.506477,-8.654466,-11.144487,-10.144806,-8.174196,-8.464076,-10.816646,-7.711632,-6.273550,
-6.747702,-7.062876,-7.849463,-7.968914,-9.486460,-9.986213,-11.659341,-13.470699,-8.339773,-10.102863,-8.592577,-7.517912,-7.632484,-7.124676,
-7.033087,-7.122424,-10.447248,-10.471519,-8.907895,-9.709545,-12.258219,-13.433487,-9.286990,-11.753832,-13.426797,-10.264331,-8.070447,-6.836683,
-6.686610,-7.117486,-9.134658,-8.947910,-9.683968,-7.309654,-9.354880,-8.165983,-7.587527,-8.052522,-9.252320,-6.845533,-5.878782,-5.851114,

channel --> 5
+0.503739,-0.472797,-1.460692,-0.611172,+2.207858,+3.070737,+3.696197,+4.250596,+3.724367,+1.450658,-1.441194,-1.098181,+0.324579,+0.925089,
+0.480062,-2.037452,-3.303402,-0.717276,-0.192398,+0.636443,+1.023523,+0.106678,+0.809267,+0.726471,-0.069397,-0.366743,-0.853235,+0.697991,
+0.402875,-3.806614,-3.578634,-1.456572,-2.589290,-1.985570,-0.946600,-1.009711,-0.043655,-2.154145,-1.873258,-1.633497,-0.479123,+0.693821,
-0.513891,-3.877764,-2.835694,-3.512827,-1.443145,-0.564976,+1.016814,+1.959663,+0.846307,-0.986328,-0.610323,-2.306531,-0.950492,+0.311053,
-1.766439,-2.184723,-3.402110,-4.128455,+1.184172,+2.882418,+1.939153,+1.095472,+2.003335,+2.441231,-0.674078,-3.340526,-2.023640,-0.123451,
-1.968940,-0.646420,-1.826922,-3.060400,-0.962822,+0.141415,+0.054902,-1.235266,+1.374185,+1.245335,-1.276068,-2.953094,-1.777344,-0.233878,
-1.888838,-0.061666,-0.319274,-3.406962,-3.547529,-2.052395,-2.258914,-3.740023,-2.827884,-0.059620,-2.190962,-5.425184,-1.740047,-0.335642,
+1.051381,+3.446147,+2.937484,+1.770261,-2.155818,-2.412127,-0.135155,-2.957551,-3.250906,-3.446388,-2.142200,-6.179348,-3.394997,+0.718077,
-0.617226,+1.213514,+1.053906,+2.182268,+1.754623,-0.080385,-1.853095,-2.325934,-1.098827,-1.363372,-1.066304,-0.594674,-1.077554,+0.311929,
-1.407788,-0.634592,-1.905560,-2.876752,-0.732044,-1.624766,-0.018629,-0.017356,-2.001835,-0.937413,-1.381416,+0.876698,-0.958950,+0.714917,
-0.426302,-0.715484,-3.429306,-3.935386,-2.064204,-2.597827,-2.372663,-1.622435,-0.132595,-2.177418,-0.366281,-0.763580,-1.076698,+1.227172,
+0.390989,-0.427776,-1.589493,-2.350373,-0.835275,-1.448216,-0.300270,-0.008521,-0.472226,-1.262096,-1.025164,-1.147861,-0.389757,+1.228076,
+1.480340,+1.204429,-0.128333,-3.687641,-1.410394,-0.532122,-0.921367,-0.950081,-1.395243,-1.025395,+0.440450,+1.481561,+0.241689,+1.136762,
+0.859853,-0.242649,+0.591167,-1.970051,-1.366102,-0.644912,-0.290107,-1.096721,-2.076457,-1.393738,-0.382237,+1.175730,+0.511919,+0.401372,

channel --> 6
-0.565535,-0.450244,-0.188932,-0.748920,-1.950444,-1.869835,-1.996644,-1.826820,-1.145321,-1.432864,-1.000993,-0.534535,-0.763771,-0.753339,
-0.795075,-1.710641,-0.786082,-1.951811,-1.739101,-2.369297,-2.248790,-1.527299,-2.070152,-1.082669,-0.925209,-1.610792,-1.999249,-1.106250,
-1.429806,-1.717547,-0.844456,-0.002906,+0.325820,-1.132282,-1.667560,-2.042541,-0.830427,+0.331303,-1.180992,-0.687450,-1.959899,-0.870904,
-1.778187,-0.530860,-2.137259,-1.486144,-3.157830,-3.700367,-4.387739,-3.605210,-2.865835,-2.677040,-2.187906,+0.253042,-0.547160,-1.044450,
-2.005565,-0.807233,-1.864591,-1.202513,-1.444594,-3.120019,-2.335378,-2.168838,-1.581510,-3.730755,-3.424791,-1.312415,+0.074085,-1.085518,
-1.735568,-1.498083,-4.029777,-1.483324,+1.508063,+1.066380,+0.576423,-0.212700,+0.191057,+0.106191,+1.501864,-0.702147,-1.040126,-1.115146,
-0.970617,-1.578639,-1.601926,-2.258200,+0.826931,+1.828449,-0.026074,-2.770940,-0.647094,+1.196522,-0.393430,-0.705719,-0.968573,-1.185156,
-0.723157,-3.131046,-1.433710,-1.566565,-1.344363,-0.784933,-0.653620,-1.727480,-0.994834,-0.165926,+0.240589,+1.381212,-0.326815,-1.372798,
-1.711825,-3.408513,-2.393689,-1.777067,-3.280450,-2.757361,-1.550187,+0.152993,-0.491100,-4.279993,-2.082916,-2.432343,-1.575928,-1.414071,
-1.218672,-2.218490,-2.001187,-0.807088,+0.327904,-0.796970,-0.566851,+0.214896,+1.110553,-1.495896,-2.989666,-3.009535,-1.039134,-0.768452,
-1.372306,-2.408042,-2.535897,-1.454811,+0.532578,-0.428971,+0.203371,+1.816000,+0.018782,+0.247288,-0.998447,-1.320593,-1.398003,-0.778534,
-1.153604,-1.891623,-2.211807,-2.525631,-0.313642,-0.227405,-2.227573,-0.471134,-0.858434,-2.714099,-2.464046,-2.648487,-2.508451,-1.591285,
-1.857338,-1.484786,-0.633763,-1.748371,-0.653858,-1.028007,-0.682492,-1.168113,-2.860291,-4.578933,-2.780126,-1.790007,-1.740989,-0.845182,
-0.989105,-0.235062,-1.080347,-1.660032,-0.720790,-0.342172,-0.609722,-0.548084,-0.293223,-2.292280,-1.716091,-2.282944,-1.758545,-0.713201,

channel --> 7
-1.524387,+0.239156,+1.451344,+1.326363,+0.046442,-1.445336,-1.766404,-2.910440,-2.982151,-0.165373,+1.648991,+0.495567,-0.820133,-0.092940,
-1.189096,+1.643567,+4.579143,+2.011332,-0.148222,+1.433050,+1.317804,+1.409967,+0.047029,-1.074463,+1.121913,+0.651221,+0.565038,-0.493235,
-0.746541,+3.067229,+2.286299,+0.712046,+2.528859,+2.035187,+1.625357,+2.386797,+1.726631,+2.107953,+2.546357,+2.396370,+0.952197,-0.325489,
+0.162134,+3.416447,+3.677222,+4.724324,+3.315674,+3.301482,+1.090077,-0.350265,+1.113416,+3.246832,+3.246916,+4.661875,+0.783926,-0.190643,
+1.720148,+2.422049,+6.238655,+3.400080,-0.281724,-0.503491,-1.699695,+0.883238,+0.079400,+1.758978,+3.795565,+4.207951,+1.320659,-0.461994,
+2.767541,+1.424835,+2.603237,+1.111953,-2.308738,-1.455685,-3.365400,-2.698427,-1.888534,-2.262761,+1.789402,+1.408058,+0.763322,+0.066430,
+2.843202,+0.218371,+0.348075,+4.319333,+2.714132,+2.417244,+5.293178,+4.802929,+3.235623,+0.020862,+4.101202,+3.567986,+1.162822,-0.133175,
+0.545219,+0.093653,-1.410569,+0.344633,+1.405476,+2.697155,+3.004962,+5.153015,+4.796621,+2.392128,+2.588094,+5.859299,+3.408652,-0.449238,
+1.253003,-0.766094,-1.551012,+1.653606,+0.681513,+1.918679,+2.954459,+2.618032,+4.739810,+2.585563,+1.756382,+1.702779,+1.783739,+0.730340,
+0.623292,-0.904341,-0.239770,+4.295096,+1.361755,+0.993024,-0.542814,+0.070586,+1.125535,+3.066257,+1.752213,-0.454788,+3.385818,+0.561084,
+0.877664,+0.264585,+2.333971,+3.537946,+2.505171,+1.938638,+0.688732,+0.140040,+0.306721,+2.251404,+1.516826,+2.510981,+2.011261,+0.185323,
-0.067280,+1.349961,+2.076347,+3.510669,+1.424104,+2.171690,+2.884014,+2.212368,+1.098774,+4.039535,+2.758761,+0.945377,+1.909590,+0.033548,
-0.599671,+0.543909,+0.917498,+4.567681,+0.932255,-0.009362,+1.499519,+0.246579,+1.199272,+2.390627,+1.328508,-0.973195,+0.724320,-0.459061,
-0.380813,+0.592399,+0.349917,+2.943487,+1.716796,+1.832241,+1.275763,+1.909966,+2.786456,+4.016426,+4.246698,+1.662416,+0.969191,+0.358827,

channel --> 8
+1.009346,+0.110273,-1.742781,-1.095416,+0.943854,+2.621454,+3.447708,+3.320448,+3.153733,+1.725616,+0.162910,+0.040726,+1.263511,+0.226105,
+0.451308,+0.121444,-2.608301,-1.044738,+0.204215,+0.343358,+1.282066,-0.354270,+1.154894,+0.764631,-0.659854,-0.368313,+1.073641,+1.206286,
+0.089128,-1.826334,-3.442223,-3.834337,-2.287875,-2.259658,-1.506982,-1.553809,-0.096718,-1.719215,-3.170518,-3.299362,+1.047770,+1.080522,
-0.159898,-2.547846,-4.101971,-3.348886,-1.912057,-0.953708,-0.408190,+1.075382,-0.356139,-1.256531,-0.502739,-2.745852,-0.410359,+1.056397,
-1.102841,-2.999330,-5.157696,-2.097211,+1.158516,+0.431477,+2.191995,+1.533090,+0.752270,+2.528230,-0.169129,-2.976489,-1.150042,+0.729255,
-1.316511,-3.040955,-3.606844,-5.160342,+1.931196,+1.228508,-0.263596,-0.540901,-0.492814,+1.717871,-3.035705,-3.271921,-1.396723,+0.391056,
-1.292111,-0.656575,-0.833296,-5.767159,-2.698677,-2.362860,-4.807595,-5.572190,-3.857366,-0.755473,-3.894393,-4.893656,-2.717247,+0.518429,
+0.886560,+1.291725,+2.327065,+0.615114,-2.141367,-3.478337,-2.145580,-4.465707,-5.335859,-4.288384,-2.836790,-4.368419,-4.802474,+0.716552,
-0.072329,+0.956989,+0.564884,+0.539258,+1.483058,-0.378882,-0.452722,-0.408582,-2.102478,+0.043951,-1.186187,-1.753380,-2.793491,+0.079787,
+0.003787,+0.398248,-0.798493,-2.730862,-0.134938,-0.752243,-0.721551,-0.617970,-0.953988,-2.085474,-2.414596,-0.269499,-1.750802,+0.296203,
+0.022612,-0.840596,-1.799976,-2.399308,-0.891470,-2.527874,-1.880867,-1.181265,-0.762628,-2.582030,-2.860553,-1.283690,-0.947851,+0.229166,
+0.238329,-0.510157,-0.644452,-1.496081,-0.864127,-0.927034,-0.850768,+0.796491,-0.391577,-1.165677,-0.450774,-0.058653,-0.192314,+0.455897,
+0.709295,-1.390257,-1.644173,-3.996313,-0.620174,-1.483479,-1.063341,-0.958169,-1.029529,+0.075763,-1.427155,+0.751232,-0.553788,-0.001033,
+0.483526,-0.696231,+0.278787,-1.031541,-1.595321,-0.026768,-0.903848,-1.378488,-1.974328,-1.145345,-1.160662,-0.212550,-0.827371,-0.069935,

channel --> 9
-0.038367,-0.666767,-0.383499,-0.308788,+0.768029,+0.782914,-0.417041,-0.433619,-0.442797,-0.112872,-0.276178,-0.618203,-0.200589,-0.510574,
+0.709664,-0.669952,-0.890845,+1.608085,+1.726383,+0.320571,+0.700444,+0.967668,+1.051888,+1.419695,+0.007416,-0.306086,-0.126862,-0.155093,
+1.017346,+0.536100,-0.020701,+2.688060,-0.025910,+0.096948,+1.245214,+1.561808,+0.921592,+1.032688,+1.895404,+0.113863,+0.463868,-0.588886,
+0.747968,-0.206244,+0.360159,+0.723604,+0.025174,-0.192892,+1.360929,+0.541120,+2.194111,+2.421552,+0.558094,-0.348998,+0.561687,-0.165433,
+0.536493,+0.026969,+0.581223,-0.168505,-0.198299,-0.222997,+0.785230,+0.386988,-0.122378,-0.946953,-0.211946,+0.447339,-0.365783,+0.053340,
-0.384581,+2.092061,+0.580240,+1.279286,+0.320569,-1.003523,+2.773355,+4.073463,+1.628711,-0.618808,-0.011838,+2.280889,+0.290722,-0.496490,
-0.478574,+0.811883,+1.379761,+1.049853,-0.140559,+0.089219,+2.999916,+2.860349,+0.340887,+0.435070,-1.087765,-0.028036,+0.352295,-0.544541,
-1.060130,-3.329657,-2.174802,-0.587169,+0.160501,-0.720624,-1.703348,-0.905663,-1.011033,+0.039530,+0.867789,+0.277610,+0.356106,-0.203158,
+0.954881,-3.637110,-3.149796,-2.028159,-1.022154,-1.188351,-1.343975,-2.969293,-2.744189,-1.362162,-1.156029,-1.637794,+0.518559,-0.469896,
+0.798123,-1.208469,-0.750715,+0.517671,-0.218325,+0.287305,-1.348549,-0.857654,-1.326521,-1.230360,-1.634595,-0.035585,-0.153276,-0.764981,
+0.689167,+0.718506,+0.327619,-0.445581,-1.494419,-0.080409,-0.625691,-1.005525,-0.103157,-0.233105,+0.221597,+0.723176,+0.600706,-0.321302,
+0.723783,-0.139351,-0.927121,-2.043140,-1.737431,-1.687447,-1.947243,-1.888701,-0.704441,-2.259310,-1.140715,-0.425239,+0.692370,-0.094912,
+0.108681,+0.238687,-0.596954,-0.315659,+0.356799,+0.110784,-0.695219,-0.031465,+0.048315,-1.390621,-0.100202,+1.193068,+0.802009,-0.578497,
-0.237113,-1.170673,-2.150482,-2.994069,-0.591018,-0.350166,-0.305492,+0.395049,-0.200198,-1.044678,-1.315175,-0.583741,-0.063971,-0.806742,

channel --> 10
-0.338086,-0.157684,+1.395650,+0.197638,-2.181505,-3.205748,-3.300440,-3.210348,-3.616136,-1.787374,+1.138078,+1.240408,-0.356588,-0.293514,
-1.074433,+1.014425,+1.509711,-0.353534,-1.430830,-1.887730,-2.185772,-1.190340,-2.468115,-2.232271,-0.136657,+0.469841,-0.093061,-0.495256,
-0.242640,+2.691378,+3.774215,+2.596549,+2.155794,+1.901316,+1.205580,+0.646669,-1.374758,+0.017394,+0.902112,+1.790242,-0.106247,-0.637323,
+0.460747,+3.169750,+4.686786,+3.220968,+1.809481,+2.279437,+1.149187,-0.686774,-0.969935,+0.596001,-0.327354,+2.385822,+0.816071,-0.410834,
+1.700541,+2.504213,+4.434330,+3.350957,-1.337917,+0.082092,-2.208002,-1.309873,-2.684963,-2.170785,+0.553340,+3.523469,+1.400500,+0.141945,
+1.677537,+2.025694,+4.337627,+3.770415,-3.075783,-0.231012,-1.978298,-1.101892,-1.688498,-2.080642,+1.410818,+3.288300,+1.297732,+0.621529,
+1.029942,+0.781940,+0.579058,+4.428408,+1.018168,+0.776888,-0.256689,+3.108687,+2.043958,-0.460469,+2.239551,+6.676311,+2.405147,+0.517621,
-2.530714,-1.659120,-3.031139,-2.504912,+1.622669,+4.453644,+1.823136,+2.657491,+4.217815,+5.271829,+3.014159,+6.094564,+3.024121,-0.420363,
-0.316058,+0.274857,+0.961086,-1.224984,+0.090103,+1.244523,+0.307146,+1.816318,+1.955817,+1.970441,+2.237234,+2.837782,+1.657400,-0.064207,
+0.115265,+0.667379,+1.975083,+1.904589,-0.199936,+0.818307,+0.188308,+1.454219,+0.867528,+1.682552,+3.902028,+0.843681,+1.695003,-0.247661,
+0.338311,+2.282378,+3.406464,+4.146233,+0.162117,+1.208891,+2.294071,+1.995920,-0.208809,+1.285800,+2.063663,+1.067701,+1.771488,-0.032706,
-0.322001,+1.531670,+3.371869,+3.350354,+0.673761,+1.232806,+2.627754,+1.217327,+0.651831,+3.314710,+2.536367,+3.586921,+1.179488,-0.205980,
-0.746033,+0.443703,+2.274662,+4.025748,+1.097821,+1.434701,+1.036942,+0.937556,+0.879778,+3.152223,+2.609098,-0.056037,+1.252850,+0.133260,
-0.561533,+0.839707,+0.067098,+2.996910,+0.829835,+0.299830,+1.729928,+1.310282,+1.271119,+1.172831,+0.816328,+0.159754,+0.223027,-0.245760,

channel --> 11
+0.035803,+0.306630,+0.324245,-0.310047,-0.231017,-0.315176,-0.110475,-0.010997,-0.096660,+0.017642,-0.146482,-0.642030,-0.165505,+0.136339,
+0.292306,+0.578572,+0.590994,-0.404221,-0.159739,+0.556034,+0.455785,+0.714507,+0.607402,+0.230469,-0.254451,-0.338112,+0.090375,+0.379319,
+0.387233,+0.973082,+0.332340,+1.132118,-0.285859,+0.115304,-0.313239,-0.097419,+0.077216,+0.305421,+0.039496,-0.478459,-0.010279,+0.195202,
+0.500183,+0.392933,+0.952897,+0.982934,-0.717862,-0.436164,+0.307946,-0.542977,+0.226534,+0.472445,-0.194097,-0.588917,-0.568847,+0.228670,
+0.090894,+0.857097,+1.635045,+0.039177,+0.313373,+0.374229,+0.547844,+0.055460,+0.939405,+0.166185,+0.901478,-0.877902,-0.522224,+0.336246,
+0.419241,+1.725844,+0.571894,+0.518228,+0.009840,+0.029147,+0.509987,+0.055623,-0.612104,-0.321418,+0.318181,-0.587121,-0.317970,+0.244616,
+0.639397,+1.251704,-1.742748,-0.174428,-0.512846,+0.071342,+0.826667,+1.279721,+0.107348,-0.242700,+0.988908,+0.561227,-0.354905,+0.080687,
+1.327037,+1.341763,-1.844543,+0.005887,+0.012794,+0.343782,+0.519554,-0.188125,-0.595820,+0.493432,+0.623725,-0.450523,-0.342065,+0.191614,
+0.800679,+1.349548,-1.736241,-0.387399,+0.197925,+0.454740,-0.468685,-0.114727,-0.564441,-0.052167,+1.908232,-1.402740,-0.627097,+0.098627,
